1,57.27238095238096,74.36285714285712,112.15809523809524,0.0
1,56.417142857142856,73.17333333333335,110.53047619047616,0.0
1,58.57523809523809,75.80952380952381,113.75238095238096,0.0
1,57.21666666666666,74.62666666666667,113.17952380952381,0.0
1,57.03333333333334,74.06809523809522,112.70095238095237,0.0
1,56.26380952380952,73.44809523809525,111.25428571428571,0.0
1,81.77142857142856,94.36761904761904,124.99714285714283,0.0
1,143.7695238095238,150.3252380952381,164.49666666666667,0.0
1,58.22000000000001,75.87857142857143,114.25857142857144,0.0
1,57.50238095238095,74.05619047619047,111.4890476190476,0.0
1,58.10761904761906,75.12857142857145,112.06571428571431,0.0
1,55.10666666666667,72.36190476190475,110.3080952380952,0.0
1,58.34380952380953,74.69904761904765,111.67428571428573,0.0
1,57.51095238095238,73.93238095238095,111.1052380952381,0.0
1,58.11904761904763,75.14285714285712,113.75857142857141,0.0
1,55.6647619047619,73.19952380952382,112.01809523809523,0.0
1,56.77190476190475,73.84238095238095,112.22904761904763,0.0
1,58.21142857142858,74.32714285714285,110.87952380952376,0.0
1,56.86285714285714,73.64999999999999,110.99809523809522,0.0
1,57.50857142857143,73.97857142857143,111.54904761904763,0.0
1,58.408095238095235,75.01285714285714,112.42476190476191,0.0
1,57.861904761904746,74.74571428571429,112.67285714285713,0.0
1,58.00333333333333,74.92142857142858,113.26142857142858,0.0
1,57.05095238095239,73.38,110.64238095238095,0.0
1,58.7490476190476,75.48523809523809,113.03142857142856,0.0
1,58.328571428571436,74.74285714285713,111.71666666666667,0.0
1,57.43619047619048,73.78,110.8704761904762,0.0
1,59.05476190476192,75.4804761904762,112.1961904761905,0.0
1,54.80761904761904,71.92571428571429,109.14904761904762,0.0
1,56.331428571428575,73.60619047619049,111.93714285714285,0.0
1,58.14952380952381,74.32857142857144,110.93857142857144,0.0
1,57.39999999999999,74.31666666666666,111.65809523809524,0.0
1,56.22285714285714,73.20476190476191,111.6542857142857,0.0
1,57.68904761904762,73.81476190476194,110.11619047619048,0.0
1,56.83190476190475,73.46285714285715,110.92904761904758,0.0
1,57.0047619047619,73.56380952380952,110.64809523809524,0.0
1,87.08523809523805,91.12285714285714,110.23809523809521,0.0
